Date,Price
2006-05-15,4025.0
2006-05-16,4025.0
2006-05-17,4000.0
2006-05-18,4015.0
2006-05-19,4016.0
2006-05-20,4012.333333
2006-05-21,4008.666667
2006-05-22,4005.0
2006-05-23,4010.0
2006-05-24,4005.0
2006-05-25,4020.0
2006-05-26,4025.0
2006-05-27,4025.0
2006-05-28,4025.0
2006-05-29,4025.0
2006-05-30,4025.0
2006-05-31,4025.0
2006-06-01,4020.0
2006-06-02,4025.0
2006-06-03,4022.333333
2006-06-04,4019.666667
2006-06-05,4017.0
2006-06-06,4010.0
2006-06-07,4015.0
2006-06-08,4015.0
2006-06-09,4010.0
2006-06-10,4010.0
2006-06-11,4010.0
2006-06-12,4010.0
2006-06-13,4005.0
2006-06-14,4005.0
2006-06-15,4055.0
2006-06-16,4055.0
2006-06-17,4055.0
2006-06-18,4055.0
2006-06-19,4055.0
2006-06-20,4055.0
2006-06-21,4055.0
2006-06-22,4050.0
2006-06-23,4055.0
2006-06-24,4053.333333
2006-06-25,4051.666667
2006-06-26,4050.0
2006-06-27,4055.0
2006-06-28,4050.0
2006-06-29,4050.0
2006-06-30,4050.0
2006-07-01,4050.0
2006-07-02,4050.0
2006-07-03,4050.0
2006-07-04,4050.0
2006-07-05,4050.0
2006-07-06,4050.0
2006-07-07,4050.0
2006-07-08,4050.0
2006-07-09,4050.0
2006-07-10,4050.0
2006-07-11,4050.0
2006-07-12,4050.0
2006-07-13,4050.0
2006-07-14,4050.0
2006-07-15,4050.0
2006-07-16,4050.0
2006-07-17,4050.0
2006-07-18,4050.0
2006-07-19,4050.0
2006-07-20,4050.0
2006-07-21,4050.0
2006-07-22,4066.666667
2006-07-23,4083.333333
2006-07-24,4100.0
2006-07-25,4105.0
2006-07-26,4105.0
2006-07-27,4105.0
2006-07-28,4105.0
2006-07-29,4105.0
2006-07-30,4105.0
2006-07-31,4105.0
2006-08-01,4105.0
2006-08-02,4105.0
2006-08-03,4105.0
2006-08-04,4105.0
2006-08-05,4105.0
2006-08-06,4105.0
2006-08-07,4105.0
2006-08-08,4105.0
2006-08-09,4105.0
2006-08-10,4105.0
2006-08-11,4105.0
2006-08-12,4093.333333
2006-08-13,4081.666667
2006-08-14,4070.0
2006-08-15,4070.0
2006-08-16,4070.0
2006-08-17,4070.0
2006-08-18,4070.0
2006-08-19,4070.0
2006-08-20,4070.0
2006-08-21,4070.0
2006-08-22,4070.0
2006-08-23,4070.0
2006-08-24,4070.0
2006-08-25,4070.0
2006-08-26,4070.0
2006-08-27,4070.0
2006-08-28,4070.0
2006-08-29,4070.0
2006-08-30,4070.0
2006-08-31,4070.0
2006-09-01,4070.0
2006-09-02,4070.0
2006-09-03,4070.0
2006-09-04,4070.0
2006-09-05,4135.0
2006-09-06,4135.0
2006-09-07,4128.0
2006-09-08,4121.0
2006-09-09,4122.333333
2006-09-10,4123.666667
2006-09-11,4125.0
2006-09-12,4115.0
2006-09-13,4125.0
2006-09-14,4120.0
2006-09-15,4107.0
2006-09-16,4110.666667
2006-09-17,4114.333333
2006-09-18,4118.0
2006-09-19,4120.0
2006-09-20,4125.0
2006-09-21,4121.0
2006-09-22,4126.0
2006-09-23,4126.333333
2006-09-24,4126.666667
2006-09-25,4127.0
2006-09-26,4131.0
2006-09-27,4135.0
2006-09-28,4140.0
2006-09-29,4152.0
2006-09-30,4148.0
2006-10-01,4144.0
2006-10-02,4140.0
2006-10-03,4140.0
2006-10-04,4150.0
2006-10-05,4145.0
2006-10-06,4145.0
2006-10-07,4145.0
2006-10-08,4145.0
2006-10-09,4145.0
2006-10-10,4145.0
2006-10-11,4155.0
2006-10-12,4155.0
2006-10-13,4145.0
2006-10-14,4145.0
2006-10-15,4145.0
2006-10-16,4145.0
2006-10-17,4145.0
2006-10-18,4150.0
2006-10-19,4150.0
2006-10-20,4155.0
2006-10-21,4155.0
2006-10-22,4155.0
2006-10-23,4155.0
2006-10-24,4145.0
2006-10-25,4140.0
2006-10-26,4145.0
2006-10-27,4105.0
2006-10-28,4105.0
2006-10-29,4105.0
2006-10-30,4105.0
2006-10-31,4110.0
2006-11-01,4115.0
2006-11-02,4117.0
2006-11-03,4117.0
2006-11-04,4117.666667
2006-11-05,4118.333333
2006-11-06,4119.0
2006-11-07,4119.0
2006-11-08,4119.0
2006-11-09,4124.0
2006-11-10,4124.0
2006-11-11,4124.333333
2006-11-12,4124.666667
2006-11-13,4125.0
2006-11-14,4095.0
2006-11-15,4091.0
2006-11-16,4091.0
2006-11-17,4090.0
2006-11-18,4088.333333
2006-11-19,4086.666667
2006-11-20,4085.0
2006-11-21,4080.0
2006-11-22,4075.0
2006-11-23,4075.0
2006-11-24,4070.0
2006-11-25,4071.666667
2006-11-26,4073.333333
2006-11-27,4075.0
2006-11-28,4065.0
2006-11-29,4070.0
2006-11-30,4070.0
2006-12-01,4070.0
2006-12-02,4070.0
2006-12-03,4070.0
2006-12-04,4070.0
2006-12-05,4065.0
2006-12-06,4025.0
2006-12-07,4020.0
2006-12-08,4029.0
2006-12-09,4027.666667
2006-12-10,4026.333333
2006-12-11,4025.0
2006-12-12,4025.0
2006-12-13,4010.0
2006-12-14,4000.0
2006-12-15,4025.0
2006-12-16,4025.0
2006-12-17,4025.0
2006-12-18,4025.0
2006-12-19,4025.0
2006-12-20,4006.0
2006-12-21,4000.0
2006-12-22,4017.0
2006-12-23,4017.0
2006-12-24,4017.0
2006-12-25,4017.0
2006-12-26,4017.0
2006-12-27,4017.0
2006-12-28,4010.0
2006-12-29,4050.0
2006-12-30,4046.666667
2006-12-31,4043.333333
2007-01-01,4040.0
2007-01-02,4032.0
2007-01-03,4036.0
2007-01-04,4020.0
2007-01-05,4026.0
2007-01-06,4026.0
2007-01-07,4026.0
2007-01-08,4026.0
2007-01-09,4025.0
2007-01-10,4025.0
2007-01-11,4025.0
2007-01-12,4025.0
2007-01-13,4023.333333
2007-01-14,4021.666667
2007-01-15,4020.0
2007-01-16,4020.0
2007-01-17,4036.0
2007-01-18,4034.0
2007-01-19,4029.0
2007-01-20,4028.666667
2007-01-21,4028.333333
2007-01-22,4028.0
2007-01-23,4025.0
2007-01-24,4040.0
2007-01-25,4040.0
2007-01-26,4045.0
2007-01-27,4043.333333
2007-01-28,4041.666667
2007-01-29,4040.0
2007-01-30,4040.0
2007-01-31,4040.0
2007-02-01,4035.0
2007-02-02,4035.0
2007-02-03,4035.0
2007-02-04,4035.0
2007-02-05,4035.0
2007-02-06,4035.0
2007-02-07,4036.0
2007-02-08,4030.0
2007-02-09,4025.0
2007-02-10,4019.0
2007-02-11,4013.0
2007-02-12,4007.0
2007-02-13,4011.0
2007-02-14,4012.0
2007-02-15,4017.0
2007-02-16,4016.0
2007-02-17,4016.0
2007-02-18,4016.0
2007-02-19,4016.0
2007-02-20,4007.0
2007-02-21,4007.0
2007-02-22,4012.0
2007-02-23,4015.0
2007-02-24,4015.666667
2007-02-25,4016.333333
2007-02-26,4017.0
2007-02-27,4016.0
2007-02-28,4015.0
2007-03-01,4016.0
2007-03-02,4015.0
2007-03-03,4015.0
2007-03-04,4015.0
2007-03-05,4015.0
2007-03-06,4007.0
2007-03-07,4005.0
2007-03-08,4004.0
2007-03-09,4007.0
2007-03-10,4006.333333
2007-03-11,4005.666667
2007-03-12,4005.0
2007-03-13,4007.0
2007-03-14,4006.0
2007-03-15,4007.0
2007-03-16,3987.0
2007-03-17,3986.333333
2007-03-18,3985.666667
2007-03-19,3985.0
2007-03-20,3985.0
2007-03-21,3987.0
2007-03-22,3987.0
2007-03-23,3987.0
2007-03-24,3987.0
2007-03-25,3987.0
2007-03-26,3987.0
2007-03-27,3997.0
2007-03-28,3997.0
2007-03-29,3997.0
2007-03-30,3984.0
2007-03-31,3984.0
2007-04-01,3984.0
2007-04-02,3984.0
2007-04-03,3985.0
2007-04-04,3987.0
2007-04-05,3985.0
2007-04-06,3985.0
2007-04-07,3985.333333
2007-04-08,3985.666667
2007-04-09,3986.0
2007-04-10,3988.0
2007-04-11,3987.0
2007-04-12,3987.0
2007-04-13,3985.0
2007-04-14,3985.666667
2007-04-15,3986.333333
2007-04-16,3987.0
2007-04-17,3987.0
2007-04-18,3987.0
2007-04-19,3987.0
2007-04-20,3988.0
2007-04-21,3987.333333
2007-04-22,3986.666667
2007-04-23,3986.0
2007-04-24,3987.0
2007-04-25,3977.0
2007-04-26,3977.0
2007-04-27,3977.0
2007-04-28,3973.666667
2007-04-29,3970.333333
2007-04-30,3967.0
2007-05-01,3977.0
2007-05-02,3975.0
2007-05-03,3975.0
2007-05-04,3975.0
2007-05-05,3982.333333
2007-05-06,3989.666667
2007-05-07,3997.0
2007-05-08,3997.0
2007-05-09,3997.0
2007-05-10,4007.0
2007-05-11,4007.0
2007-05-12,4006.333333
2007-05-13,4005.666667
2007-05-14,4005.0
2007-05-15,4007.0
2007-05-16,4007.0
2007-05-17,4007.0
2007-05-18,4005.0
2007-05-19,4005.666667
2007-05-20,4006.333333
2007-05-21,4007.0
2007-05-22,4007.0
2007-05-23,4007.0
2007-05-24,4007.0
2007-05-25,4006.0
2007-05-26,4006.333333
2007-05-27,4006.666667
2007-05-28,4007.0
2007-05-29,4007.0
2007-05-30,4007.0
2007-05-31,4011.0
2007-06-01,4007.0
2007-06-02,4007.0
2007-06-03,4007.0
2007-06-04,4007.0
2007-06-05,4007.0
2007-06-06,4007.0
2007-06-07,4007.0
2007-06-08,4007.0
2007-06-09,4007.0
2007-06-10,4007.0
2007-06-11,4007.0
2007-06-12,4007.0
2007-06-13,4005.0
2007-06-14,4007.0
2007-06-15,4007.0
2007-06-16,4007.0
2007-06-17,4007.0
2007-06-18,4007.0
2007-06-19,4005.0
2007-06-20,4007.0
2007-06-21,4005.0
2007-06-22,4005.0
2007-06-23,4005.666667
2007-06-24,4006.333333
2007-06-25,4007.0
2007-06-26,4005.0
2007-06-27,4007.0
2007-06-28,4005.0
2007-06-29,4005.0
2007-06-30,4005.0
2007-07-01,4005.0
2007-07-02,4005.0
2007-07-03,4007.0
2007-07-04,4005.0
2007-07-05,4005.0
2007-07-06,4007.0
2007-07-07,4007.0
2007-07-08,4007.0
2007-07-09,4007.0
2007-07-10,4005.0
2007-07-11,4005.0
2007-07-12,4006.0
2007-07-13,4005.0
2007-07-14,4005.0
2007-07-15,4005.0
2007-07-16,4005.0
2007-07-17,4007.0
2007-07-18,4007.0
2007-07-19,4005.0
2007-07-20,4005.0
2007-07-21,4005.0
2007-07-22,4005.0
2007-07-23,4005.0
2007-07-24,4007.0
2007-07-25,4007.0
2007-07-26,4007.0
2007-07-27,4005.0
2007-07-28,4007.333333
2007-07-29,4009.666667
2007-07-30,4012.0
2007-07-31,4007.0
2007-08-01,4007.0
2007-08-02,4005.0
2007-08-03,4005.0
2007-08-04,4007.0
2007-08-05,4009.0
2007-08-06,4011.0
2007-08-07,4011.0
2007-08-08,4011.0
2007-08-09,4011.0
2007-08-10,4011.0
2007-08-11,4009.0
2007-08-12,4007.0
2007-08-13,4005.0
2007-08-14,4007.0
2007-08-15,4007.0
2007-08-16,4005.0
2007-08-17,4007.0
2007-08-18,4010.333333
2007-08-19,4013.666667
2007-08-20,4017.0
2007-08-21,4017.0
2007-08-22,4015.0
2007-08-23,4015.0
2007-08-24,4017.0
2007-08-25,4017.0
2007-08-26,4017.0
2007-08-27,4017.0
2007-08-28,4017.0
2007-08-29,4017.0
2007-08-30,4017.0
2007-08-31,4015.0
2007-09-01,4015.0
2007-09-02,4015.0
2007-09-03,4015.0
2007-09-04,4015.0
2007-09-05,4017.0
2007-09-06,4015.0
2007-09-07,4017.0
2007-09-08,4017.0
2007-09-09,4017.0
2007-09-10,4017.0
2007-09-11,4017.0
2007-09-12,4021.0
2007-09-13,4025.0
2007-09-14,4025.0
2007-09-15,4025.0
2007-09-16,4025.0
2007-09-17,4025.0
2007-09-18,4027.0
2007-09-19,4025.0
2007-09-20,4025.0
2007-09-21,4025.0
2007-09-22,4025.0
2007-09-23,4025.0
2007-09-24,4025.0
2007-09-25,4025.0
2007-09-26,4025.0
2007-09-27,4027.0
2007-09-28,4026.0
2007-09-29,4026.0
2007-09-30,4026.0
2007-10-01,4026.0
2007-10-02,4025.0
2007-10-03,4025.0
2007-10-04,4021.0
2007-10-05,4025.0
2007-10-06,4025.0
2007-10-07,4025.0
2007-10-08,4025.0
2007-10-09,4015.0
2007-10-10,4001.0
2007-10-11,4001.0
2007-10-12,4001.0
2007-10-13,4003.0
2007-10-14,4005.0
2007-10-15,4007.0
2007-10-16,4007.0
2007-10-17,4007.0
2007-10-18,4007.0
2007-10-19,4007.0
2007-10-20,4007.0
2007-10-21,4007.0
2007-10-22,4007.0
2007-10-23,4005.0
2007-10-24,4012.0
2007-10-25,4012.0
2007-10-26,4024.0
2007-10-27,4024.0
2007-10-28,4024.0
2007-10-29,4024.0
2007-10-30,4011.0
2007-10-31,4011.0
2007-11-01,4010.0
2007-11-02,4010.0
2007-11-03,4010.0
2007-11-04,4010.0
2007-11-05,4010.0
2007-11-06,3997.0
2007-11-07,3995.0
2007-11-08,3976.0
2007-11-09,3975.0
2007-11-10,3975.0
2007-11-11,3975.0
2007-11-12,3975.0
2007-11-13,3977.0
2007-11-14,3975.0
2007-11-15,3975.0
2007-11-16,3977.0
2007-11-17,3976.333333
2007-11-18,3975.666667
2007-11-19,3975.0
2007-11-20,3975.0
2007-11-21,3977.0
2007-11-22,3977.0
2007-11-23,3977.0
2007-11-24,3977.0
2007-11-25,3977.0
2007-11-26,3977.0
2007-11-27,3977.0
2007-11-28,3975.0
2007-11-29,3975.0
2007-11-30,3990.0
2007-12-01,3990.0
2007-12-02,3990.0
2007-12-03,3990.0
2007-12-04,3990.0
2007-12-05,3990.0
2007-12-06,3956.0
2007-12-07,3957.0
2007-12-08,3957.0
2007-12-09,3957.0
2007-12-10,3957.0
2007-12-11,3959.0
2007-12-12,3961.0
2007-12-13,3961.0
2007-12-14,3950.0
2007-12-15,3949.333333
2007-12-16,3948.666667
2007-12-17,3948.0
2007-12-18,3947.0
2007-12-19,3947.0
2007-12-20,3946.0
2007-12-21,3946.0
2007-12-22,3946.0
2007-12-23,3946.0
2007-12-24,3946.0
2007-12-25,3946.0
2007-12-26,3946.0
2007-12-27,3954.0
2007-12-28,3954.0
2007-12-29,3954.0
2007-12-30,3954.0
2007-12-31,3954.0
2008-01-01,3954.0
2008-01-02,3955.0
2008-01-03,3955.0
2008-01-04,3946.0
2008-01-05,3947.333333
2008-01-06,3948.666667
2008-01-07,3950.0
2008-01-08,3950.0
2008-01-09,3954.0
2008-01-10,3953.0
2008-01-11,3953.0
2008-01-12,3953.0
2008-01-13,3953.0
2008-01-14,3953.0
2008-01-15,3951.0
2008-01-16,3950.0
2008-01-17,3950.0
2008-01-18,3945.0
2008-01-19,3945.333333
2008-01-20,3945.666667
2008-01-21,3946.0
2008-01-22,3948.0
2008-01-23,3946.0
2008-01-24,3946.0
2008-01-25,3938.0
2008-01-26,3942.0
2008-01-27,3946.0
2008-01-28,3950.0
2008-01-29,3945.0
2008-01-30,3938.0
2008-01-31,3950.0
2008-02-01,3950.0
2008-02-02,3950.0
2008-02-03,3950.0
2008-02-04,3950.0
2008-02-05,3950.0
2008-02-06,3950.0
2008-02-07,3950.0
2008-02-08,3950.0
2008-02-09,3950.0
2008-02-10,3950.0
2008-02-11,3950.0
2008-02-12,3950.0
2008-02-13,3950.0
2008-02-14,3925.0
2008-02-15,3950.0
2008-02-16,3950.0
2008-02-17,3950.0
2008-02-18,3950.0
2008-02-19,3950.0
2008-02-20,3910.0
2008-02-21,3950.0
2008-02-22,3905.0
2008-02-23,3905.666667
2008-02-24,3906.333333
2008-02-25,3907.0
2008-02-26,3910.0
2008-02-27,3905.0
2008-02-28,3950.0
2008-02-29,3950.0
2008-03-01,3950.0
2008-03-02,3950.0
2008-03-03,3950.0
2008-03-04,3950.0
2008-03-05,3950.0
2008-03-06,3915.0
2008-03-07,3915.0
2008-03-08,3911.666667
2008-03-09,3908.333333
2008-03-10,3905.0
2008-03-11,3910.0
2008-03-12,3905.0
2008-03-13,3950.0
2008-03-14,3950.0
2008-03-15,3950.0
2008-03-16,3950.0
2008-03-17,3950.0
2008-03-18,3950.0
2008-03-19,3891.0
2008-03-20,3950.0
2008-03-21,3950.0
2008-03-22,3936.333333
2008-03-23,3922.666667
2008-03-24,3909.0
2008-03-25,3950.0
2008-03-26,3903.0
2008-03-27,3875.0
2008-03-28,3875.0
2008-03-29,3885.666667
2008-03-30,3896.333333
2008-03-31,3907.0
2008-04-01,3835.0
2008-04-02,3875.0
2008-04-03,3950.0
2008-04-04,3887.0
2008-04-05,3896.666667
2008-04-06,3906.333333
2008-04-07,3916.0
2008-04-08,3915.0
2008-04-09,3915.0
2008-04-10,3925.0
2008-04-11,3925.0
2008-04-12,3928.333333
2008-04-13,3931.666667
2008-04-14,3935.0
2008-04-15,3939.0
2008-04-16,3941.0
2008-04-17,3945.0
2008-04-18,3945.0
2008-04-19,3936.333333
2008-04-20,3927.666667
2008-04-21,3919.0
2008-04-22,3919.0
2008-04-23,3905.0
2008-04-24,3921.0
2008-04-25,3921.0
2008-04-26,3921.0
2008-04-27,3921.0
2008-04-28,3921.0
2008-04-29,3925.0
2008-04-30,3925.0
2008-05-01,3925.0
2008-05-02,3926.0
2008-05-03,3927.333333
2008-05-04,3928.666667
2008-05-05,3930.0
2008-05-06,3930.0
2008-05-07,3935.0
2008-05-08,3933.0
2008-05-09,3939.0
2008-05-10,3937.666667
2008-05-11,3936.333333
2008-05-12,3935.0
2008-05-13,3941.0
2008-05-14,3941.0
2008-05-15,3941.0
2008-05-16,3940.0
2008-05-17,3940.0
2008-05-18,3940.0
2008-05-19,3940.0
2008-05-20,3945.0
2008-05-21,3949.0
2008-05-22,3949.0
2008-05-23,3946.0
2008-05-24,3946.0
2008-05-25,3946.0
2008-05-26,3946.0
2008-05-27,3949.0
2008-05-28,3949.0
2008-05-29,3949.0
2008-05-30,3949.0
2008-05-31,3950.666667
2008-06-01,3952.333333
2008-06-02,3954.0
2008-06-03,3954.0
2008-06-04,3954.0
2008-06-05,3966.0
2008-06-06,3966.0
2008-06-07,3967.333333
2008-06-08,3968.666667
2008-06-09,3970.0
2008-06-10,3990.0
2008-06-11,3990.0
2008-06-12,3985.0
2008-06-13,4016.0
2008-06-14,4015.666667
2008-06-15,4015.333333
2008-06-16,4015.0
2008-06-17,4030.0
2008-06-18,4020.0
2008-06-19,4035.0
2008-06-20,4035.0
2008-06-21,4035.0
2008-06-22,4035.0
2008-06-23,4035.0
2008-06-24,4030.0
2008-06-25,4026.0
2008-06-26,4016.0
2008-06-27,4016.0
2008-06-28,4016.0
2008-06-29,4016.0
2008-06-30,4016.0
2008-07-01,4006.0
2008-07-02,4025.0
2008-07-03,4025.0
2008-07-04,4030.0
2008-07-05,4030.0
2008-07-06,4030.0
2008-07-07,4030.0
2008-07-08,4148.0
2008-07-09,4152.0
2008-07-10,4030.0
2008-07-11,4160.0
2008-07-12,4115.0
2008-07-13,4070.0
2008-07-14,4025.0
2008-07-15,4054.0
2008-07-16,4055.0
2008-07-17,4055.0
2008-07-18,4140.0
2008-07-19,4125.0
2008-07-20,4110.0
2008-07-21,4095.0
2008-07-22,4143.0
2008-07-23,4145.0
2008-07-24,4106.0
2008-07-25,4105.0
2008-07-26,4105.0
2008-07-27,4105.0
2008-07-28,4105.0
2008-07-29,4077.0
2008-07-30,4075.0
2008-07-31,4077.0
2008-08-01,4125.0
2008-08-02,4109.0
2008-08-03,4093.0
2008-08-04,4077.0
2008-08-05,4077.0
2008-08-06,4075.0
2008-08-07,4075.0
2008-08-08,4075.0
2008-08-09,4075.666667
2008-08-10,4076.333333
2008-08-11,4077.0
2008-08-12,4075.0
2008-08-13,4077.0
2008-08-14,4075.0
2008-08-15,4075.0
2008-08-16,4075.0
2008-08-17,4075.0
2008-08-18,4075.0
2008-08-19,4127.5
2008-08-20,4087.0
2008-08-21,4123.5
2008-08-22,4132.5
2008-08-23,4134.166667
2008-08-24,4135.833333
2008-08-25,4137.5
2008-08-26,4138.0
2008-08-27,4085.0
2008-08-28,4128.0
2008-08-29,4129.0
2008-08-30,4130.0
2008-08-31,4131.0
2008-09-01,4132.0
2008-09-02,4110.0
2008-09-03,4087.0
2008-09-04,4131.5
2008-09-05,4135.0
2008-09-06,4119.0
2008-09-07,4103.0
2008-09-08,4087.0
2008-09-09,4137.5
2008-09-10,4087.0
2008-09-11,4136.0
2008-09-12,4085.0
2008-09-13,4085.0
2008-09-14,4085.0
2008-09-15,4085.0
2008-09-16,4080.0
2008-09-17,4075.0
2008-09-18,4132.0
2008-09-19,4130.0
2008-09-20,4112.333333
2008-09-21,4094.666667
2008-09-22,4077.0
2008-09-23,4126.5
2008-09-24,4075.0
2008-09-25,4124.0
2008-09-26,4070.0
2008-09-27,4088.0
2008-09-28,4106.0
2008-09-29,4124.0
2008-09-30,4070.0
2008-10-01,4070.0
2008-10-02,4075.0
2008-10-03,4077.0
2008-10-04,4077.0
2008-10-05,4077.0
2008-10-06,4077.0
2008-10-07,4079.0
2008-10-08,4081.0
2008-10-09,4085.0
2008-10-10,4148.5
2008-10-11,4148.5
2008-10-12,4148.5
2008-10-13,4148.5
2008-10-14,4131.0
2008-10-15,4086.0
2008-10-16,4087.0
2008-10-17,4085.0
2008-10-18,4083.333333
2008-10-19,4081.666667
2008-10-20,4080.0
2008-10-21,4140.0
2008-10-22,4075.0
2008-10-23,4139.0
2008-10-24,4136.5
2008-10-25,4114.333333
2008-10-26,4092.166667
2008-10-27,4070.0
2008-10-28,4071.0
2008-10-29,4071.0
2008-10-30,4074.0
2008-10-31,4075.0
2008-11-01,4075.333333
2008-11-02,4075.666667
2008-11-03,4076.0
2008-11-04,4075.0
2008-11-05,4077.0
2008-11-06,4077.0
2008-11-07,4070.0
2008-11-08,4070.0
2008-11-09,4070.0
2008-11-10,4070.0
2008-11-11,4070.0
2008-11-12,4070.0
2008-11-13,4070.0
2008-11-14,4075.0
2008-11-15,4071.666667
2008-11-16,4068.333333
2008-11-17,4065.0
2008-11-18,4099.0
2008-11-19,4058.0
2008-11-20,4068.0
2008-11-21,4091.0
2008-11-22,4080.666667
2008-11-23,4070.333333
2008-11-24,4060.0
2008-11-25,4081.5
2008-11-26,4081.0
2008-11-27,4080.0
2008-11-28,4050.0
2008-11-29,4048.333333
2008-11-30,4046.666667
2008-12-01,4045.0
2008-12-02,4035.0
2008-12-03,4025.0
2008-12-04,4025.0
2008-12-05,4012.0
2008-12-06,4009.666667
2008-12-07,4007.333333
2008-12-08,4005.0
2008-12-09,4016.0
2008-12-10,4015.0
2008-12-11,4000.0
2008-12-12,3995.0
2008-12-13,3996.666667
2008-12-14,3998.333333
2008-12-15,4000.0
2008-12-16,4000.0
2008-12-17,4000.0
2008-12-18,3990.0
2008-12-19,4005.0
2008-12-20,4007.333333
2008-12-21,4009.666667
2008-12-22,4012.0
2008-12-23,4015.0
2008-12-24,4000.0
2008-12-25,4000.0
2008-12-26,4000.0
2008-12-27,4005.0
2008-12-28,4010.0
2008-12-29,4015.0
2008-12-30,4050.0
2008-12-31,4045.0
2009-01-01,4045.0
2009-01-02,4046.0
2009-01-03,4035.0
2009-01-04,4024.0
2009-01-05,4013.0
2009-01-06,4131.0
2009-01-07,4050.0
2009-01-08,4058.0
2009-01-09,4075.0
2009-01-10,4076.666667
2009-01-11,4078.333333
2009-01-12,4080.0
2009-01-13,4050.0
2009-01-14,4050.0
2009-01-15,4055.0
2009-01-16,4050.0
2009-01-17,4075.5
2009-01-18,4101.0
2009-01-19,4126.5
2009-01-20,4060.0
2009-01-21,4060.0
2009-01-22,4149.5
2009-01-23,4142.5
2009-01-24,4140.833333
2009-01-25,4139.166667
2009-01-26,4137.5
2009-01-27,4065.0
2009-01-28,4070.0
2009-01-29,4085.0
2009-01-30,4080.0
2009-01-31,4080.0
2009-02-01,4080.0
2009-02-02,4080.0
2009-02-03,4145.0
2009-02-04,4090.0
2009-02-05,4139.5
2009-02-06,4137.5
2009-02-07,4120.0
2009-02-08,4102.5
2009-02-09,4085.0
2009-02-10,4087.0
2009-02-11,4087.0
2009-02-12,4087.0
2009-02-13,4080.0
2009-02-14,4094.166667
2009-02-15,4108.333333
2009-02-16,4122.5
2009-02-17,4125.0
2009-02-18,4085.0
2009-02-19,4080.0
2009-02-20,4075.0
2009-02-21,4075.0
2009-02-22,4075.0
2009-02-23,4075.0
2009-02-24,4132.5
2009-02-25,4075.0
2009-02-26,4100.0
